Protein	Protein ID	Entry Name	Gene	Protein Length	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	Indistinguishable Proteins	Beads_1 Intensity	Beads_1 MaxLFQ Intensity	Beads_1 Spectral Count	Beads_1 Unique Spectral Count	Beads_1 Total Spectral Count	Beads_2 Intensity	Beads_2 MaxLFQ Intensity	Beads_2 Spectral Count	Beads_2 Unique Spectral Count	Beads_2 Total Spectral Count	Beads_3 Intensity	Beads_3 MaxLFQ Intensity	Beads_3 Spectral Count	Beads_3 Unique Spectral Count	Beads_3 Total Spectral Count	NosH_1 Intensity	NosH_1 MaxLFQ Intensity	NosH_1 Spectral Count	NosH_1 Unique Spectral Count	NosH_1 Total Spectral Count	NosH_2 Intensity	NosH_2 MaxLFQ Intensity	NosH_2 Spectral Count	NosH_2 Unique Spectral Count	NosH_2 Total Spectral Count	NosH_3 Intensity	NosH_3 MaxLFQ Intensity	NosH_3 Spectral Count	NosH_3 Unique Spectral Count	NosH_3 Total Spectral Count
Cont_P35908;Cont_P04264;Cont_P13647;Cont_Q7Z794;Cont_O95678;Cont_P05787;Cont_P02538;Cont_P04259;Cont_Q8BGZ7;Cont_P48668;Cont_Q922U2;Cont_P12035;Cont_Q6IFZ6;Cont_P50446;Cont_Q01546	Cont_P35908;Cont_P04264;Cont_P13647;Cont_Q7Z794;Cont_O95678;Cont_P05787;Cont_P02538;Cont_P04259;Cont_Q8BGZ7;Cont_P48668;Cont_Q922U2;Cont_P12035;Cont_Q6IFZ6;Cont_P50446;Cont_Q01546	K22E_HUMAN;K22O_HUMAN;K2C1B_HUMAN;K2C1B_MOUSE;K2C1_HUMAN;K2C3_HUMAN;K2C5_HUMAN;K2C5_MOUSE;K2C6A_HUMAN;K2C6A_MOUSE;K2C6B_HUMAN;K2C6C_HUMAN;K2C75_HUMAN;K2C75_MOUSE;K2C8_HUMAN	KRT1;KRT2;KRT3;KRT5;KRT6A;KRT6B;KRT6C;KRT75;KRT76;KRT77;KRT8;Krt5;Krt6a;Krt75;Krt77	100	Homo sapiens	1:Experimental evidence at protein level	Keratin, type II cytoskeletal 75	1.0	1.0	1	1	1	1		101264000.0	101264000.0	1	1	1	66207300.0	66207300.0	1	1	1	123745000.0	123745000.0	1	1	1	29967800.0	29967800.0	1	1	1	85874600.0	85874600.0	1	1	1	17334300.0	17334300.0	1	1	1
Cont_P35908;Cont_P04264;Cont_Q7Z794;Cont_Q6IFZ6	Cont_P35908;Cont_P04264;Cont_Q7Z794;Cont_Q6IFZ6	K22E_HUMAN;K2C1B_HUMAN;K2C1B_MOUSE;K2C1_HUMAN	KRT1;KRT2;KRT77;Krt77	100	Homo sapiens	1:Experimental evidence at protein level	Keratin, type II cytoskeletal 1	1.0	1.0	1	1	1	1		427045000.0	427045000.0	1	1	1	586414000.0	586414000.0	1	1	1	877321000.0	877321000.0	1	1	1	242253000.0	242253000.0	1	1	1	687034000.0	687034000.0	1	1	1	108763000.0	108763000.0	1	1	1
Cont_P35908;Cont_P12035;Cont_Q01546	Cont_P35908;Cont_P12035;Cont_Q01546	K22E_HUMAN;K22O_HUMAN;K2C3_HUMAN	KRT2;KRT3;KRT76	100	Homo sapiens	1:Experimental evidence at protein level	Keratin, type II cytoskeletal 3	1.0	1.0	1	1	1	1		14515100.0	14515100.0	1	1	1	15749400.0	15749400.0	1	1	1	45370500.0	45370500.0	1	1	1	5553160.0	5553160.0	1	1	1	11482100.0	11482100.0	1	1	1	8976730.0	8976730.0	1	1	1
Cont_P35908;Cont_P13647;Cont_O95678;Cont_P02538;Cont_P04259;Cont_P48668	Cont_P35908;Cont_P13647;Cont_O95678;Cont_P02538;Cont_P04259;Cont_P48668	K22E_HUMAN;K2C5_HUMAN;K2C6A_HUMAN;K2C6B_HUMAN;K2C6C_HUMAN;K2C75_HUMAN	KRT2;KRT5;KRT6A;KRT6B;KRT6C;KRT75	100	Homo sapiens	1:Experimental evidence at protein level	Keratin, type II cytoskeletal 75	1.0	1.0	1	1	1	1		5436840.0	5436840.0	1	1	1	3525190.0	3525190.0	1	1	1	9049440.0	9049440.0	1	1	1			1	1	1	379650.0	379650.0	1	1	1			1	1	1
Cont_P35908;Cont_P13647;Cont_O95678;Cont_P02538;Cont_P04259;Cont_Q8BGZ7;Cont_P48668;Cont_Q922U2;Cont_P12035;Cont_P50446;Cont_Q01546	Cont_P35908;Cont_P13647;Cont_O95678;Cont_P02538;Cont_P04259;Cont_Q8BGZ7;Cont_P48668;Cont_Q922U2;Cont_P12035;Cont_P50446;Cont_Q01546	K22E_HUMAN;K22O_HUMAN;K2C3_HUMAN;K2C5_HUMAN;K2C5_MOUSE;K2C6A_HUMAN;K2C6A_MOUSE;K2C6B_HUMAN;K2C6C_HUMAN;K2C75_HUMAN;K2C75_MOUSE	KRT2;KRT3;KRT5;KRT6A;KRT6B;KRT6C;KRT75;KRT76;Krt5;Krt6a;Krt75	100	Homo sapiens	1:Experimental evidence at protein level	Keratin, type II cytoskeletal 75	1.0	1.0	1	1	1	1		6111410.0	6111410.0	1	1	1	14154500.0	14154500.0	1	1	1	13933500.0	13933500.0	1	1	1	6806820.0	6806820.0	1	1	1	21575600.0	21575600.0	1	1	1	11419600.0	11419600.0	1	1	1
Cont_P35908;Cont_P19013;Cont_P02538;Cont_P04259;Cont_P48668;Cont_Q01546	Cont_P35908;Cont_P19013;Cont_P02538;Cont_P04259;Cont_P48668;Cont_Q01546	K22E_HUMAN;K22O_HUMAN;K2C4_HUMAN;K2C6A_HUMAN;K2C6B_HUMAN;K2C6C_HUMAN	KRT2;KRT4;KRT6A;KRT6B;KRT6C;KRT76	100	Homo sapiens	1:Experimental evidence at protein level	Keratin, type II cytoskeletal 6A	1.0	1.0	1	1	1	1		90418500.0	90418500.0	1	1	1	72284000.0	72284000.0	1	1	1	195177000.0	195177000.0	1	1	1	23212300.0	23212300.0	1	1	1	78045500.0	78045500.0	1	1	1	16291100.0	16291100.0	1	1	1
Cont_P35908;Cont_P19013;Cont_P13647;Cont_Q7Z794;Cont_Q9NSB2;Cont_O95678;Cont_P05787;Cont_P02538;Cont_P04259;Cont_Q8BGZ7;Cont_P48668;Cont_Q922U2;Cont_P12035;Cont_Q86Y46;Cont_Q6IFZ6;Cont_Q6IME9;Cont_P50446;Cont_Q01546	Cont_P35908;Cont_P19013;Cont_P13647;Cont_Q7Z794;Cont_Q9NSB2;Cont_O95678;Cont_P05787;Cont_P02538;Cont_P04259;Cont_Q8BGZ7;Cont_P48668;Cont_Q922U2;Cont_P12035;Cont_Q86Y46;Cont_Q6IFZ6;Cont_Q6IME9;Cont_P50446;Cont_Q01546	K22E_HUMAN;K22O_HUMAN;K2C1B_HUMAN;K2C1B_MOUSE;K2C3_HUMAN;K2C4_HUMAN;K2C5_HUMAN;K2C5_MOUSE;K2C6A_HUMAN;K2C6A_MOUSE;K2C6B_HUMAN;K2C6C_HUMAN;K2C72_MOUSE;K2C73_HUMAN;K2C75_HUMAN;K2C75_MOUSE;K2C8_HUMAN;KRT84_HUMAN	KRT2;KRT3;KRT4;KRT5;KRT6A;KRT6B;KRT6C;KRT73;KRT75;KRT76;KRT77;KRT8;KRT84;Krt5;Krt6a;Krt72;Krt75;Krt77	100	Homo sapiens	1:Experimental evidence at protein level	Keratin, type II cytoskeletal 75	1.0	1.0	1	1	1	1		239407000.0	239407000.0	1	1	1	166669000.0	166669000.0	1	1	1	484080000.0	484080000.0	1	1	1	32713300.0	32713300.0	1	1	1	119450000.0	119450000.0	1	1	1	37584000.0	37584000.0	1	1	1
Cont_P35908;Cont_Q8N1N4;Cont_P13647;Cont_O95678;Cont_P02538;Cont_P04259;Cont_Q8BGZ7;Cont_P48668;Cont_Q922U2;Cont_Q86Y46;Cont_P50446;Cont_Q01546	Cont_P35908;Cont_Q8N1N4;Cont_P13647;Cont_O95678;Cont_P02538;Cont_P04259;Cont_Q8BGZ7;Cont_P48668;Cont_Q922U2;Cont_Q86Y46;Cont_P50446;Cont_Q01546	K22E_HUMAN;K22O_HUMAN;K2C5_HUMAN;K2C5_MOUSE;K2C6A_HUMAN;K2C6A_MOUSE;K2C6B_HUMAN;K2C6C_HUMAN;K2C73_HUMAN;K2C75_HUMAN;K2C75_MOUSE;K2C78_HUMAN	KRT2;KRT5;KRT6A;KRT6B;KRT6C;KRT73;KRT75;KRT76;KRT78;Krt5;Krt6a;Krt75	100	Homo sapiens	1:Experimental evidence at protein level	Keratin, type II cytoskeletal 75	1.0	1.0	1	1	1	1		17457000.0	17457000.0	1	1	1	6853330.0	6853330.0	1	1	1	48875700.0	48875700.0	1	1	1	4297800.0	4297800.0	1	1	1	16745200.0	16745200.0	1	1	1	5491010.0	5491010.0	1	1	1
Cont_P42212	Cont_P42212	GFP_AEQVI	GFP	100	Homo sapiens	1:Experimental evidence at protein level	Green fluorescent protein	1.0	1.0	1	1	1	1		42329500.0	42329500.0	1	1	1	64385600.0	64385600.0	1	1	1	40474400.0	40474400.0	1	1	1	57942200.0	57942200.0	1	1	1	66820500.0	66820500.0	1	1	1	63741600.0	63741600.0	1	1	1
Cont_P48668	Cont_P48668	K2C6C_HUMAN	KRT6C	100	Homo sapiens	1:Experimental evidence at protein level	Keratin, type II cytoskeletal 6C	1.0	1.0	1	1	1	1		92034.4	92034.4	1	1	1	56351.5	56351.5	1	1	1	264187.0	264187.0	1	1	1	46470.3	46470.3	1	1	1	202573.0	202573.0	1	1	1			1	1	1
Cont_P60712	Cont_P60712	ACTB_BOVIN	ACTB	100	Homo sapiens	1:Experimental evidence at protein level	Actin, cytoplasmic 1	1.0	1.0	1	1	1	1		1589170.0	1589170.0	1	1	1	1964230.0	1964230.0	1	1	1	2275480.0	2275480.0	1	1	1	1188860.0	1188860.0	1	1	1	2576190.0	2576190.0	1	1	1	1101430.0	1101430.0	1	1	1
Cont_P60712;A0A068USH6;A0A068TXK9;A0A068UEK0	Cont_P60712;A0A068USH6;A0A068TXK9;A0A068UEK0	A0A068TXK9_COFCA;A0A068UEK0_COFCA;A0A068USH6_COFCA;ACTB_BOVIN	ACTB;GSCOC_T00023529001;GSCOC_T00029878001;GSCOC_T00033615001	100	Homo sapiens	1:Experimental evidence at protein level	Actin	1.0	1.0	1	1	1	1		2207760.0	2207760.0	1	1	1	2126600.0	2126600.0	1	1	1	2135290.0	2135290.0	1	1	1	1843280.0	1843280.0	1	1	1	2485130.0	2485130.0	1	1	1	1449760.0	1449760.0	1	1	1
Cont_P60712;A0A068UW83;A0A068USH6;A0A068TXK9	Cont_P60712;A0A068UW83;A0A068USH6;A0A068TXK9	A0A068TXK9_COFCA;A0A068USH6_COFCA;A0A068UW83_COFCA;ACTB_BOVIN	ACTB;GSCOC_T00029878001;GSCOC_T00033615001;GSCOC_T00037436001	100	Homo sapiens	1:Experimental evidence at protein level	Actin	1.0	1.0	1	1	1	1		3720040.0	3720040.0	1	1	1	3707570.0	3707570.0	1	1	1	5369860.0	5369860.0	1	1	1	3604920.0	3604920.0	1	1	1	5788840.0	5788840.0	1	1	1	4038340.0	4038340.0	1	1	1
Cont_P60712;Cont_P68138	Cont_P60712;Cont_P68138	ACTB_BOVIN;ACTS_BOVIN	ACTA1;ACTB	100	Homo sapiens	1:Experimental evidence at protein level	Actin, cytoplasmic 1	1.0	1.0	1	1	1	1		3793450.0	3793450.0	1	1	1	3578020.0	3578020.0	1	1	1	5608620.0	5608620.0	1	1	1	1802590.0	1802590.0	1	1	1	2357020.0	2357020.0	1	1	1	2292230.0	2292230.0	1	1	1
Cont_P60712;Cont_P68138;A0A068TXK9	Cont_P60712;Cont_P68138;A0A068TXK9	A0A068TXK9_COFCA;ACTB_BOVIN;ACTS_BOVIN	ACTA1;ACTB;GSCOC_T00029878001	100	Homo sapiens	1:Experimental evidence at protein level	Actin	1.0	1.0	1	1	1	1		1457420.0	1457420.0	1	1	1	1403520.0	1403520.0	1	1	1	1624990.0	1624990.0	1	1	1	1378020.0	1378020.0	1	1	1	1890680.0	1890680.0	1	1	1	252425.0	252425.0	1	1	1
Cont_P60712;Cont_P68138;A0A068USH6;A0A068UEK0	Cont_P60712;Cont_P68138;A0A068USH6;A0A068UEK0	A0A068UEK0_COFCA;A0A068USH6_COFCA;ACTB_BOVIN;ACTS_BOVIN	ACTA1;ACTB;GSCOC_T00023529001;GSCOC_T00033615001	100	Homo sapiens	1:Experimental evidence at protein level	Actin	1.0	1.0	1	1	1	1		1659600.0	1659600.0	1	1	1	700943.0	700943.0	1	1	1	1815700.0	1815700.0	1	1	1			1	1	1	247148.0	247148.0	1	1	1	631756.0	631756.0	1	1	1
Cont_P60712;Cont_P68138;A0A068UW83;A0A068USH6;A0A068TXK9;A0A068TML6;A0A068UEK0	Cont_P60712;Cont_P68138;A0A068UW83;A0A068USH6;A0A068TXK9;A0A068TML6;A0A068UEK0	A0A068TML6_COFCA;A0A068TXK9_COFCA;A0A068UEK0_COFCA;A0A068USH6_COFCA;A0A068UW83_COFCA;ACTB_BOVIN;ACTS_BOVIN	ACTA1;ACTB;GSCOC_T00014855001;GSCOC_T00023529001;GSCOC_T00029878001;GSCOC_T00033615001;GSCOC_T00037436001	100	Homo sapiens	1:Experimental evidence at protein level	Actin	1.0	1.0	1	1	1	1		3102170.0	3102170.0	1	1	1	2825020.0	2825020.0	1	1	1	4516570.0	4516570.0	1	1	1	885721.0	885721.0	1	1	1	1081740.0	1081740.0	1	1	1	1593730.0	1593730.0	1	1	1
Cont_P60712;Cont_P68138;A0A068UW83;A0A068USH6;A0A068TXK9;A0A068UEK0	Cont_P60712;Cont_P68138;A0A068UW83;A0A068USH6;A0A068TXK9;A0A068UEK0	A0A068TXK9_COFCA;A0A068UEK0_COFCA;A0A068USH6_COFCA;A0A068UW83_COFCA;ACTB_BOVIN;ACTS_BOVIN	ACTA1;ACTB;GSCOC_T00023529001;GSCOC_T00029878001;GSCOC_T00033615001;GSCOC_T00037436001	100	Homo sapiens	1:Experimental evidence at protein level	Actin	1.0	1.0	1	1	1	1		2826870.0	2826870.0	1	1	1	3022420.0	3022420.0	1	1	1	5013850.0	5013850.0	1	1	1	3239090.0	3239090.0	1	1	1	4785520.0	4785520.0	1	1	1	4026210.0	4026210.0	1	1	1
Cont_P62979	Cont_P62979	RS27A_HUMAN	RPS27A	100	Homo sapiens	1:Experimental evidence at protein level	Ubiquitin-ribosomal protein eS31 fusion protein	1.0	1.0	1	1	1	1		7767070.0	7767070.0	1	1	1			1	1	1			1	1	1	1913220.0	1913220.0	1	1	1	2335830.0	2335830.0	1	1	1			1	1	1
Cont_P62979;A0A068TR04	Cont_P62979;A0A068TR04	A0A068TR04_COFCA;RS27A_HUMAN	GSCOC_T00025613001;RPS27A	100	Homo sapiens	1:Experimental evidence at protein level	Ubiquitin-like domain-containing protein	1.0	1.0	1	1	1	1		5644140.0	5644140.0	1	1	1	1679000.0	1679000.0	1	1	1	1815700.0	1815700.0	1	1	1	3447440.0	3447440.0	1	1	1	2903120.0	2903120.0	1	1	1	2223330.0	2223330.0	1	1	1
Cont_P63103	Cont_P63103	1433Z_BOVIN	YWHAZ	100	Homo sapiens	1:Experimental evidence at protein level	14-3-3 protein zeta/delta	1.0	1.0	1	1	1	1		312282.0	312282.0	1	1	1	48112.3	48112.3	1	1	1	181531.0	181531.0	1	1	1			1	1	1			1	1	1			1	1	1
Cont_P63103;A0A068TZ12	Cont_P63103;A0A068TZ12	1433Z_BOVIN;A0A068TZ12_COFCA	GSCOC_T00036581001;YWHAZ	100	Homo sapiens	1:Experimental evidence at protein level	14-3-3 domain-containing protein	1.0	1.0	1	1	1	1		986099.0	986099.0	1	1	1	766498.0	766498.0	1	1	1	1887970.0	1887970.0	1	1	1	1478360.0	1478360.0	1	1	1	1463160.0	1463160.0	1	1	1	1044140.0	1044140.0	1	1	1
Cont_P68103	Cont_P68103	EF1A1_BOVIN	EEF1A1	100	Homo sapiens	1:Experimental evidence at protein level	Elongation factor 1-alpha 1	1.0	1.0	1	1	1	1		28663400.0	28663400.0	1	1	1	3409780.0	3409780.0	1	1	1	6812620.0	6812620.0	1	1	1	18863600.0	18863600.0	1	1	1	9984670.0	9984670.0	1	1	1	3471410.0	3471410.0	1	1	1
Cont_P68103;A0A068TQU4	Cont_P68103;A0A068TQU4	A0A068TQU4_COFCA;EF1A1_BOVIN	EEF1A1;GSCOC_T00022779001	100	Homo sapiens	1:Experimental evidence at protein level	Tr-type G domain-containing protein	1.0	1.0	1	1	1	1		610198.0	610198.0	1	1	1	469216.0	469216.0	1	1	1	904881.0	904881.0	1	1	1	781136.0	781136.0	1	1	1	669621.0	669621.0	1	1	1	409488.0	409488.0	1	1	1
Cont_P68138	Cont_P68138	ACTS_BOVIN	ACTA1	100	Homo sapiens	1:Experimental evidence at protein level	Actin, alpha skeletal muscle	1.0	1.0	1	1	1	1		414914.0	414914.0	1	1	1	515808.0	515808.0	1	1	1	959245.0	959245.0	1	1	1	466598.0	466598.0	1	1	1	963217.0	963217.0	1	1	1	398280.0	398280.0	1	1	1
Cont_P78386	Cont_P78386	KRT85_HUMAN	KRT85	100	Homo sapiens	1:Experimental evidence at protein level	Keratin, type II cuticular Hb5	1.0	1.0	1	1	1	1				1	1	1			1	1	1	299364.0	299364.0	1	1	1			1	1	1			1	1	1			1	1	1
Cont_P78386;Cont_P15241;Cont_P78385;Cont_Q14533	Cont_P78386;Cont_P15241;Cont_P78385;Cont_Q14533	K2M2_SHEEP;KRT81_HUMAN;KRT83_HUMAN;KRT85_HUMAN	KRT81;KRT83;KRT85	100	Homo sapiens	1:Experimental evidence at protein level	Keratin, type II microfibrillar, component 7C	1.0	1.0	1	1	1	1				1	1	1			1	1	1	32783.0	32783.0	1	1	1			1	1	1			1	1	1			1	1	1
Cont_P78386;Cont_P78385	Cont_P78386;Cont_P78385	KRT83_HUMAN;KRT85_HUMAN	KRT83;KRT85	100	Homo sapiens	1:Experimental evidence at protein level	Keratin, type II cuticular Hb3	1.0	1.0	1	1	1	1		79410.3	79410.3	1	1	1	51746.4	51746.4	1	1	1	477253.0	477253.0	1	1	1	399012.0	399012.0	1	1	1			1	1	1			1	1	1
Cont_P78386;Cont_P78385;Cont_Q14533	Cont_P78386;Cont_P78385;Cont_Q14533	KRT81_HUMAN;KRT83_HUMAN;KRT85_HUMAN	KRT81;KRT83;KRT85	100	Homo sapiens	1:Experimental evidence at protein level	Keratin, type II cuticular Hb3	1.0	1.0	1	1	1	1				1	1	1			1	1	1	674832.0	674832.0	1	1	1			1	1	1			1	1	1			1	1	1
Cont_Q04695	Cont_Q04695	K1C17_HUMAN	KRT17	100	Homo sapiens	1:Experimental evidence at protein level	Keratin, type I cytoskeletal 17	1.0	1.0	1	1	1	1		9174440.0	9174440.0	1	1	1	6057320.0	6057320.0	1	1	1	14578700.0	14578700.0	1	1	1	2166910.0	2166910.0	1	1	1	7536130.0	7536130.0	1	1	1	1875390.0	1875390.0	1	1	1
Cont_Q04695;Cont_P08727	Cont_Q04695;Cont_P08727	K1C17_HUMAN;K1C19_HUMAN	KRT17;KRT19	100	Homo sapiens	1:Experimental evidence at protein level	Keratin, type I cytoskeletal 19	1.0	1.0	1	1	1	1		4796320.0	4796320.0	1	1	1	4618290.0	4618290.0	1	1	1	7696240.0	7696240.0	1	1	1	2538030.0	2538030.0	1	1	1	5487400.0	5487400.0	1	1	1	3772980.0	3772980.0	1	1	1
Cont_Q14525	Cont_Q14525	KT33B_HUMAN	KRT33B	100	Homo sapiens	1:Experimental evidence at protein level	Keratin, type I cuticular Ha3-II	1.0	1.0	1	1	1	1				1	1	1			1	1	1	145765.0	145765.0	1	1	1			1	1	1			1	1	1			1	1	1
Cont_Q14533	Cont_Q14533	KRT81_HUMAN	KRT81	100	Homo sapiens	1:Experimental evidence at protein level	Keratin, type II cuticular Hb1	1.0	1.0	1	1	1	1				1	1	1			1	1	1	470093.0	470093.0	1	1	1			1	1	1			1	1	1			1	1	1
Cont_Q15323	Cont_Q15323	K1H1_HUMAN	KRT31	100	Homo sapiens	1:Experimental evidence at protein level	Keratin, type I cuticular Ha1	1.0	1.0	1	1	1	1				1	1	1			1	1	1	27823.2	27823.2	1	1	1			1	1	1			1	1	1			1	1	1
Cont_Q15323;Cont_O76009	Cont_Q15323;Cont_O76009	K1H1_HUMAN;KT33A_HUMAN	KRT31;KRT33A	100	Homo sapiens	1:Experimental evidence at protein level	Keratin, type I cuticular Ha3-I	1.0	1.0	1	1	1	1				1	1	1			1	1	1	599294.0	599294.0	1	1	1			1	1	1			1	1	1			1	1	1
Cont_Q15323;Cont_P02534	Cont_Q15323;Cont_P02534	K1H1_HUMAN;K1M1_SHEEP	KRT31	100	Homo sapiens	1:Experimental evidence at protein level	Keratin, type I microfibrillar 48 kDa, component 8C-1	1.0	1.0	1	1	1	1				1	1	1	1854.12	1854.12	1	1	1	16001.9	16001.9	1	1	1	20191.1	20191.1	1	1	1			1	1	1			1	1	1
Cont_Q15323;Cont_P02534;Cont_O76009	Cont_Q15323;Cont_P02534;Cont_O76009	K1H1_HUMAN;K1M1_SHEEP;KT33A_HUMAN	KRT31;KRT33A	100	Homo sapiens	1:Experimental evidence at protein level	Keratin, type I cuticular Ha3-I	1.0	1.0	1	1	1	1				1	1	1			1	1	1			1	1	1	47407.2	47407.2	1	1	1			1	1	1			1	1	1
Cont_Q15323;Cont_Q14525;Cont_O76009	Cont_Q15323;Cont_Q14525;Cont_O76009	K1H1_HUMAN;KT33A_HUMAN;KT33B_HUMAN	KRT31;KRT33A;KRT33B	100	Homo sapiens	1:Experimental evidence at protein level	Keratin, type I cuticular Ha3-I	1.0	1.0	1	1	1	1				1	1	1			1	1	1	339905.0	339905.0	1	1	1			1	1	1			1	1	1			1	1	1
Cont_Q15323;Cont_Q14525;Cont_P02534;Cont_O76009	Cont_Q15323;Cont_Q14525;Cont_P02534;Cont_O76009	K1H1_HUMAN;K1M1_SHEEP;KT33A_HUMAN;KT33B_HUMAN	KRT31;KRT33A;KRT33B	100	Homo sapiens	1:Experimental evidence at protein level	Keratin, type I cuticular Ha3-I	1.0	1.0	1	1	1	1				1	1	1			1	1	1	549579.0	549579.0	1	1	1	1906180.0	1906180.0	1	1	1			1	1	1			1	1	1
Cont_Q15323;Cont_Q14532;Cont_O76009	Cont_Q15323;Cont_Q14532;Cont_O76009	K1H1_HUMAN;K1H2_HUMAN;KT33A_HUMAN	KRT31;KRT32;KRT33A	100	Homo sapiens	1:Experimental evidence at protein level	Keratin, type I cuticular Ha3-I	1.0	1.0	1	1	1	1				1	1	1			1	1	1	491228.0	491228.0	1	1	1			1	1	1	20118.8	20118.8	1	1	1			1	1	1
Cont_Q1WEI2	Cont_Q1WEI2	Q1WEI2_PSEAI	prpL	100	Homo sapiens	1:Experimental evidence at protein level	Protease IV	1.0	1.0	1	1	1	1		4672430.0	4672430.0	1	1	1	115464.0	115464.0	1	1	1	226611.0	226611.0	1	1	1	1490450.0	1490450.0	1	1	1	576154.0	576154.0	1	1	1	122903.0	122903.0	1	1	1
Cont_Q29443	Cont_Q29443	TRFE_BOVIN	TF	100	Homo sapiens	1:Experimental evidence at protein level	Serotransferrin	1.0	1.0	1	1	1	1		20781.7	20781.7	1	1	1	48630.4	48630.4	1	1	1	117307.0	117307.0	1	1	1	72917.7	72917.7	1	1	1	42918.9	42918.9	1	1	1			1	1	1
Cont_Q2HJ86	Cont_Q2HJ86	TBA1D_BOVIN	TUBA1D	100	Homo sapiens	1:Experimental evidence at protein level	Tubulin alpha-1D chain	1.0	1.0	1	1	1	1		802412.0	802412.0	1	1	1	794866.0	794866.0	1	1	1	724427.0	724427.0	1	1	1	555382.0	555382.0	1	1	1	653066.0	653066.0	1	1	1	410334.0	410334.0	1	1	1
Cont_Q2HJ86;Cont_P81948	Cont_Q2HJ86;Cont_P81948	TBA1D_BOVIN;TBA4A_BOVIN	TUBA1D;TUBA4A	100	Homo sapiens	1:Experimental evidence at protein level	Tubulin alpha-4A chain	1.0	1.0	1	1	1	1		735874.0	735874.0	1	1	1	289914.0	289914.0	1	1	1	198303.0	198303.0	1	1	1	496278.0	496278.0	1	1	1	302889.0	302889.0	1	1	1	319496.0	319496.0	1	1	1
Cont_Q2HJ86;Cont_P81948;A0A068TYG8	Cont_Q2HJ86;Cont_P81948;A0A068TYG8	A0A068TYG8_COFCA;TBA1D_BOVIN;TBA4A_BOVIN	GSCOC_T00034451001;TUBA1D;TUBA4A	100	Homo sapiens	1:Experimental evidence at protein level	Tubulin alpha chain	1.0	1.0	1	1	1	1		395602.0	395602.0	1	1	1	372869.0	372869.0	1	1	1	550233.0	550233.0	1	1	1			1	1	1			1	1	1			1	1	1
Cont_Q2KJD0	Cont_Q2KJD0	TBB5_BOVIN	TUBB5	100	Homo sapiens	1:Experimental evidence at protein level	Tubulin beta-5 chain	1.0	1.0	1	1	1	1		10183400.0	10183400.0	1	1	1	650703.0	650703.0	1	1	1	1009460.0	1009460.0	1	1	1	3314020.0	3314020.0	1	1	1	1680460.0	1680460.0	1	1	1	620136.0	620136.0	1	1	1
Cont_Q3SX14	Cont_Q3SX14	GELS_BOVIN	GSN	100	Homo sapiens	1:Experimental evidence at protein level	Gelsolin	1.0	1.0	1	1	1	1		424505.0	424505.0	1	1	1	369740.0	369740.0	1	1	1	652458.0	652458.0	1	1	1	291230.0	291230.0	1	1	1	482074.0	482074.0	1	1	1	227932.0	227932.0	1	1	1
Cont_Q5D862	Cont_Q5D862	FILA2_HUMAN	FLG2	100	Homo sapiens	1:Experimental evidence at protein level	Filaggrin-2	1.0	1.0	1	1	1	1		2025550.0	2025550.0	1	1	1	1309950.0	1309950.0	1	1	1	3755830.0	3755830.0	1	1	1	806273.0	806273.0	1	1	1	1941100.0	1941100.0	1	1	1	575839.0	575839.0	1	1	1
Cont_Q5E9B1	Cont_Q5E9B1	LDHB_BOVIN	LDHB	100	Homo sapiens	1:Experimental evidence at protein level	L-lactate dehydrogenase B chain	1.0	1.0	1	1	1	1		1054720.0	1054720.0	1	1	1	1318530.0	1318530.0	1	1	1	838680.0	838680.0	1	1	1	1140740.0	1140740.0	1	1	1	1875510.0	1875510.0	1	1	1	1112750.0	1112750.0	1	1	1
Cont_Q5KR48	Cont_Q5KR48	TPM2_BOVIN	TPM2	100	Homo sapiens	1:Experimental evidence at protein level	Tropomyosin beta chain	1.0	1.0	1	1	1	1		546393.0	546393.0	1	1	1	379839.0	379839.0	1	1	1	614186.0	614186.0	1	1	1	155232.0	155232.0	1	1	1	284567.0	284567.0	1	1	1	154387.0	154387.0	1	1	1
Cont_Q6E0U4	Cont_Q6E0U4	DMKN_HUMAN	DMKN	100	Homo sapiens	1:Experimental evidence at protein level	Dermokine	1.0	1.0	1	1	1	1		555305.0	555305.0	1	1	1	388066.0	388066.0	1	1	1	1422300.0	1422300.0	1	1	1	648209.0	648209.0	1	1	1	926434.0	926434.0	1	1	1	241869.0	241869.0	1	1	1
Cont_Q6KB66	Cont_Q6KB66	K2C80_HUMAN	KRT80	100	Homo sapiens	1:Experimental evidence at protein level	Keratin, type II cytoskeletal 80	1.0	1.0	1	1	1	1		3935840.0	3935840.0	1	1	1	2730250.0	2730250.0	1	1	1	5297940.0	5297940.0	1	1	1	1030930.0	1030930.0	1	1	1	3045190.0	3045190.0	1	1	1	388639.0	388639.0	1	1	1
Cont_Q7Z794	Cont_Q7Z794	K2C1B_HUMAN	KRT77	100	Homo sapiens	1:Experimental evidence at protein level	Keratin, type II cytoskeletal 1b	1.0	1.0	1	1	1	1		491133.0	491133.0	1	1	1	400290.0	400290.0	1	1	1	504791.0	504791.0	1	1	1			1	1	1	368467.0	368467.0	1	1	1	133956.0	133956.0	1	1	1
